CONVERSATION_ID,CONVERSATION_URL,CONVERSATION_STATUS,TAGS,CATEGORY,START_DATE,CLOSED_DATE
4e4df232-a945-4e54-a8f7-c8af38846c07,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=4e4df232-a945-4e54-a8f7-c8af38846c07,CLOSED,"Withdraw Issue, Deposit issue",,2025-03-10 14:11:16,2025-03-10 23:00:02
7aae3846-8eb9-46c3-ae3d-e7384e22d08b,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=7aae3846-8eb9-46c3-ae3d-e7384e22d08b,OPEN,,,2025-03-10 12:58:28,
d6c8c5a6-a2fe-4b12-821d-10304cc0a680,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d6c8c5a6-a2fe-4b12-821d-10304cc0a680,CLOSED,,,2025-03-10 12:56:55,2025-03-10 21:00:04
a0bdc8d4-911d-4e2a-9a14-4c0d3466de31,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=a0bdc8d4-911d-4e2a-9a14-4c0d3466de31,CLOSED,,,2025-03-10 12:40:54,2025-03-10 21:00:03
e11c29a7-8c52-4e7a-ba36-745d44ca7ea0,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=e11c29a7-8c52-4e7a-ba36-745d44ca7ea0,OPEN,,,2025-03-10 11:43:31,
8c80b5a2-3ee9-474a-904b-50291c410f11,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=8c80b5a2-3ee9-474a-904b-50291c410f11,CLOSED,,,2025-03-10 01:25:33,2025-03-10 10:00:02
fc195bab-79c1-4a9b-aa1a-b1b270b668f5,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=fc195bab-79c1-4a9b-aa1a-b1b270b668f5,CLOSED,,,2025-03-10 01:24:51,2025-03-10 10:00:01
256d0d2a-c1a8-4bed-a3c4-ab4818a13e04,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=256d0d2a-c1a8-4bed-a3c4-ab4818a13e04,CLOSED,,,2025-03-10 01:21:48,2025-03-10 01:25:30
4404a6cc-bf8e-4f8f-b7e8-162930388001,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=4404a6cc-bf8e-4f8f-b7e8-162930388001,CLOSED,,,2025-03-10 01:15:58,2025-03-10 10:00:02
a31fb479-ed7d-4835-baf6-38fcd6966f63,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=a31fb479-ed7d-4835-baf6-38fcd6966f63,CLOSED,,,2025-03-10 01:13:34,2025-03-10 10:00:02
eafbe4bb-d942-4f48-b101-bac40b3fa7c1,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=eafbe4bb-d942-4f48-b101-bac40b3fa7c1,CLOSED,,,2025-03-10 01:02:06,2025-03-10 01:20:31
54bc6b17-5447-4834-81f5-c052b038d880,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=54bc6b17-5447-4834-81f5-c052b038d880,CLOSED,,,2025-03-10 00:46:09,2025-03-10 10:00:02
6415dc45-c4ea-4cd0-ac74-e014482921e4,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=6415dc45-c4ea-4cd0-ac74-e014482921e4,CLOSED,,,2025-03-10 00:45:12,2025-03-10 09:00:07
